ema_period,atr1,atr2,Equity Final [$],Return [%],# Trades,Win Rate [%]
56,6,4,14887487.34286144,19.534430303932375,190,53.68421052631579
30,2,6,13632860.479682805,9.460795722071314,61,55.73770491803278
30,2,7,12377402.602006137,-0.619511231,29,58.620689655172406
55,4,3,13442816.73164999,7.934898797307888,326,53.68098159509203
73,5,3,16271538.74096314,30.647238770082126,272,53.67647058823529
68,5,3,16737679.07129525,34.389966978321596,259,53.66795366795367
98,3,6,10103033.257496921,-18.8808496,164,53.65853658536586
30,3,6,12777462.736816876,2.5926466837598086,59,54.23728813559322
30,3,7,11609895.539167732,-6.781969502,29,55.172413793103445
21,6,3,13337428.729683688,7.08871874786173,192,53.645833333333336
60,6,3,18939897.13748981,52.07198919504029,261,53.63984674329502
64,5,3,15393957.067323992,23.600970787599014,261,53.63984674329502
94,4,4,14955445.244456448,20.080077051750102,248,53.62903225806451
30,4,6,13252987.92021859,6.410727638861514,56,55.35714285714286
30,4,7,11095282.522493953,-10.91389401,28,53.57142857142857
55,4,2,15399420.402473453,23.644836930999197,386,53.626943005181346
60,4,2,14691543.268079178,17.9611585481878,386,53.626943005181346
15,6,3,18733143.570656314,50.41192599864077,166,53.6144578313253
36,6,4,13273807.4217378,6.577891324445018,166,53.6144578313253
30,5,6,14341774.730366306,15.152801306238892,55,56.36363636363636
30,5,7,10959209.908541808,-12.00644657,27,51.85185185185185
56,4,5,12842146.996007904,3.112008742243037,166,53.6144578313253
80,6,5,18520661.362253983,48.70586646380107,166,53.6144578313253
16,3,4,11787437.872404285,-5.356448783,97,53.608247422680414
27,2,5,12369226.42407627,-0.685159298,97,53.608247422680414
30,6,6,17921869.926437408,43.89805763059801,51,58.82352941176471
30,6,7,10583016.173138704,-15.02697668,26,50
60,5,3,18913742.67499723,51.86199010641267,278,53.597122302158276
78,6,4,17681862.5186447,41.97099310328668,209,53.588516746411486
96,4,3,14752815.215550095,18.453122515368626,293,53.58361774744027
58,4,3,13981862.251150139,12.262996453910365,321,53.58255451713395
31,1,6,13345898.06688562,7.156720645977218,72,56.94444444444444
31,1,7,10987762.30978931,-11.77719398,33,51.515151515151516
68,4,2,17941042.622940823,44.05199880959924,377,53.58090185676393
8,3,2,10776638.468668679,-13.47234693,336,53.57142857142857
14,4,3,10282309.180436477,-17.44140957,196,53.57142857142857
30,5,4,10224013.883497756,-17.90947345,168,53.57142857142857
31,2,6,13624815.234576222,9.396198938992798,64,56.25
31,2,7,12098574.134063432,-2.858277337,32,56.25
34,4,5,11987168.781080553,-3.752771828,112,53.57142857142857
39,3,6,12014948.31310806,-3.529724751,84,53.57142857142857
65,5,5,14394420.462533576,15.575503771579054,168,53.57142857142857
75,6,4,20813124.625132184,67.11248430399938,224,53.57142857142857
31,3,6,12753013.409002457,2.396338441522276,62,54.83870967741935
31,3,7,11827236.316450972,-5.036899606,32,56.25
82,5,4,17217084.573621765,38.23920374241856,224,53.57142857142857
74,4,2,17474287.609131344,40.30433519234195,379,53.562005277044854
76,5,4,22167552.173608996,77.98743732102135,239,53.55648535564853
55,5,2,15453567.810483232,24.07959663354813,353,53.54107648725213
31,4,6,13477788.610052899,8.21569457333618,58,56.896551724137936
31,4,7,11176347.678377343,-10.26300665,30,53.333333333333336
54,5,2,13910423.344797734,11.68940006549998,340,53.529411764705884
90,3,4,12612807.153270528,1.2705960970963865,284,53.52112676056338
61,4,3,12392197.738027334,-0.500718307,314,53.503184713375795
23,1,5,12804853.852812164,2.812575095484413,86,53.48837209302325
31,5,6,14606541.103709064,17.27866021528713,58,56.896551724137936
31,5,7,11503816.570652274,-7.633697452,29,55.172413793103445
24,3,5,13461089.32188032,8.081612854089748,86,53.48837209302325
40,3,6,11746363.913071185,-5.686239313,86,53.48837209302325
40,6,4,12022074.899325468,-3.472504052,172,53.48837209302325
59,2,7,10987703.129528819,-11.77766915,86,53.48837209302325
31,6,6,18299371.157631937,46.92908587402476,53,60.37735849056604
31,6,7,11177275.754075494,-10.25555496,28,53.57142857142857
63,4,7,11211357.916703474,-9.98190288,86,53.48837209302325
74,5,5,15772899.39453665,26.643569861453553,172,53.48837209302325
81,5,4,17790593.972604364,42.84401835636397,230,53.47826086956522
23,4,4,11456611.853053767,-8.01271299,144,53.47222222222222
32,1,6,13374864.19171758,7.389295099285563,74,56.75675675675676
32,1,7,11667017.212496499,-6.323328865,37,54.054054054054056
30,3,5,11080440.31466014,-11.03306488,101,53.46534653465347
65,5,3,14851154.186787501,19.24270457396729,260,53.46153846153846
66,5,3,14853972.327769188,19.265331956883166,260,53.46153846153846
32,6,4,11285535.885497155,-9.386314045,159,53.459119496855344
32,2,6,13628588.643073853,9.4264963441009,66,56.060606060606055
32,2,7,11741273.191515816,-5.727113671,35,54.285714285714285
50,4,5,11613904.76482423,-6.749778677,159,53.459119496855344
10,4,3,11225426.446281776,-9.868944015,116,53.44827586206896
59,6,3,18788510.378066745,50.856476487862636,262,53.43511450381679
66,4,6,12499922.475386737,0.3642238295591086,131,53.43511450381679
32,3,6,12603096.794747,1.1926298058462166,65,53.84615384615385
32,3,7,11417333.595894903,-8.328085489,35,54.285714285714285
87,4,3,14335271.87806471,15.100588684503593,292,53.42465753424658
53,4,3,12873896.48941235,3.3669313842668913,322,53.41614906832298
65,5,2,18073963.52992676,45.11924572146072,337,53.41246290801187
24,2,5,12242672.44928429,-1.701284917,88,53.40909090909091
32,4,6,13269405.888686819,6.542550589397128,61,55.73770491803278
32,4,7,10741111.938544625,-13.75759611,33,51.515151515151516
55,1,7,10902706.09517723,-12.46012629,88,53.40909090909091
59,5,3,18627076.371475466,49.560292547271565,279,53.40501792114696
47,1,5,10697513.28365497,-14.10765789,191,53.403141361256544
41,6,2,15855171.818386449,27.304150595335752,294,53.40136054421769
32,5,6,14034547.81447828,12.6860187311176,59,57.6271186440678
32,5,7,11010306.886528602,-11.59617934,32,53.125
15,1,4,12024004.645214157,-3.45700976,103,53.398058252427184
80,6,4,16809854.447887544,34.969476624525825,206,53.398058252427184
55,5,4,12620462.974099556,1.3320661195542516,221,53.39366515837104
98,5,5,17909196.87590484,43.79630332910066,193,53.36787564766839
32,6,6,17502220.474798467,40.528613413869834,55,60
32,6,7,11667224.966173256,-6.321660772,32,53.125
77,6,4,20457481.867416937,64.25696184704186,223,53.36322869955157
84,4,3,14005893.305366004,12.455946298913844,298,53.355704697986575
14,3,3,10403443.663217466,-16.46879807,210,53.333333333333336
37,1,4,12541704.94348966,0.6997031086578698,270,53.333333333333336
33,1,6,11645426.016386699,-6.496688631,78,55.12820512820513
33,1,7,11953776.260265017,-4.020886645,38,55.26315789473685
41,4,2,12588551.428572206,1.0758423306179088,420,53.333333333333336
53,4,5,11848648.919756513,-4.864973795,165,53.333333333333336
64,5,5,14801438.848325787,18.843530789733133,165,53.333333333333336
76,4,7,10976191.753814653,-11.87009614,105,53.333333333333336
33,2,6,10870974.697756601,-12.71490364,70,52.85714285714286
33,2,7,11387409.551041765,-8.568351262,36,52.77777777777778
83,4,3,13972586.998050202,12.188523705776854,302,53.31125827814569
57,5,4,12539465.37658102,0.6817212055746703,227,53.30396475770925
60,6,4,15006669.610904837,20.49136710493857,197,53.299492385786806
48,6,4,11358318.864034425,-8.801925849,182,53.2967032967033
33,3,6,10309852.718180163,-17.22025733,69,52.17391304347826
33,3,7,11738792.015670521,-5.747035498,36,55.55555555555556
47,4,5,11776541.631358597,-5.443936748,152,53.289473684210535
76,6,2,20134540.466355745,61.66400472080703,304,53.289473684210535
85,6,5,13186880.66733376,5.879940096910364,152,53.289473684210535
93,4,3,15288527.009355456,22.754453062616868,289,53.28719723183391
33,4,6,10059522.51338448,-19.23020554,64,53.125
33,4,7,10347301.234966697,-16.91957616,34,50
44,4,2,13550405.46727684,8.798748950399208,426,53.286384976525824
61,5,3,16913439.12214704,35.801177417323764,274,53.284671532846716
69,4,6,12760945.684710883,2.4600281720982724,137,53.284671532846716
99,4,7,11363608.821844144,-8.759451784,122,53.278688524590166
33,5,6,10293490.910897125,-17.35162936,62,54.83870967741935
33,5,7,10579761.415467901,-15.05310974,34,50
81,4,7,10658656.21262709,-14.41964861,107,53.271028037383175
83,3,5,10914629.348009601,-12.36439225,214,53.271028037383175
71,3,4,10438087.744353207,-16.19063424,291,53.264604810996566
92,3,4,15127365.791378746,21.46045939301546,291,53.264604810996566
33,6,6,12786917.345667057,2.668559512877667,60,58.333333333333336
33,6,7,11155093.613712003,-10.43365953,32,53.125
14,1,4,12077247.819638431,-3.029510319,92,53.2608695652174
59,4,5,11363039.936089791,-8.764019475,169,53.25443786982249
59,5,2,16667688.936927708,33.82800305211672,338,53.25443786982249
67,5,5,15104961.115455797,21.280568044602113,169,53.25443786982249
100,2,5,11983886.219411522,-3.779128131,246,53.2520325203252
34,1,7,12781462.146762852,2.6247586969178487,42,57.14285714285714
86,6,5,13238205.926208325,6.292040234326421,154,53.246753246753244
87,6,5,13777987.066882279,10.626044331411778,154,53.246753246753244
71,4,6,12117277.64481644,-2.708103339,139,53.23741007194245
18,6,3,14399772.611673897,15.618477181641882,186,53.2258064516129
34,2,6,9774232.894656979,-21.52084943,74,51.35135135135135
34,2,7,12295101.605355896,-1.280321381,40,55.00000000000001
64,6,2,18795918.053573217,50.91595410494805,310,53.2258064516129
98,2,5,11798592.986541245,-5.266882278,248,53.2258064516129
31,2,5,11215923.825023739,-9.945242345,109,53.21100917431193
96,6,5,12462636.582029624,0.06484839311564528,156,53.205128205128204
34,3,6,8972307.630824871,-27.9596579,73,49.31506849315068
34,3,7,12230953.93534572,-1.795375065,40,55.00000000000001
85,4,3,14110106.648800764,13.292694794523163,297,53.198653198653204
46,6,4,11675913.14190588,-6.251901778,188,53.191489361702125
73,6,7,11244646.52631152,-9.714622385,94,53.191489361702125
76,6,7,11274548.464859622,-9.474534108,94,53.191489361702125
34,4,6,9043322.022555789,-27.38947002,66,51.515151515151516
34,4,7,10605861.333715528,-14.8435486,39,48.717948717948715
41,1,5,11089488.736951336,-10.9604134,173,53.179190751445084
42,6,2,15151739.246258715,21.656158437220707,299,53.17725752508361
22,5,4,10172363.212838802,-18.32418638,126,53.17460317460318
32,6,2,12696113.992948193,1.9394823498236236,331,53.17220543806647
34,5,6,8694157.310475843,-30.19297903,66,51.515151515151516
34,5,7,10440244.090169305,-16.17332053,39,48.717948717948715
81,6,4,16704883.75143378,34.126647199369394,205,53.170731707317074
92,5,4,13897471.180943886,11.585404710755626,237,53.16455696202531
94,6,5,12639310.592897626,1.4833971886411534,158,53.16455696202531
96,5,4,14350560.770817522,15.223346074189067,237,53.16455696202531
34,6,6,10218830.046856437,-17.95109545,63,53.96825396825397
34,6,7,11438357.737651262,-8.159278709,37,51.35135135135135
57,5,2,12977446.263080578,4.198351953666595,333,53.153153153153156
59,5,4,14518154.974246193,16.568991391475834,222,53.153153153153156
83,4,7,10844697.326153494,-12.92588958,111,53.153153153153156
37,5,2,12154998.133599019,-2.405238454,365,53.15068493150685
22,3,4,10323562.18648816,-17.11018144,143,53.14685314685315
35,1,7,13287138.244588502,6.684927003350594,46,58.69565217391305
72,4,6,12756416.924376493,2.423665905310933,143,53.14685314685315
79,3,4,10985149.235433573,-11.79817484,286,53.14685314685315
61,4,2,13137702.555441264,5.4850798056395735,382,53.141361256544506
50,5,4,9774168.769306164,-21.52136431,207,53.14009661835749
35,2,6,10754929.356853493,-13.64665346,75,53.333333333333336
35,2,7,13242754.502315424,6.328561605672335,43,58.139534883720934
84,3,5,10989468.564931372,-11.76349413,207,53.14009661835749
93,5,4,14342384.171989456,15.157694627425263,239,53.13807531380753
57,5,3,13134448.22284449,5.458950158371638,271,53.13653136531366
39,5,2,11715663.503506966,-5.932738664,369,53.116531165311656
35,3,6,10054132.357447749,-19.27348411,74,51.35135135135135
35,3,7,13332420.627347583,7.048507754168617,43,58.139534883720934
77,3,4,12077641.77979809,-3.026347139,305,53.11475409836065
93,2,5,11076112.858949164,-11.06781083,241,53.11203319502075
96,2,5,10627703.294169238,-14.6681754,241,53.11203319502075
31,5,4,9507875.881916683,-23.65947989,177,53.10734463276836
35,4,6,10333505.933045477,-17.03034123,67,53.73134328358209
35,4,7,11906329.548812214,-4.401845197,41,53.65853658536586
56,4,3,13064700.187346704,4.898930089434748,322,53.105590062111794
25,5,4,11840876.592086593,-4.927379272,145,53.103448275862064
90,4,3,14942904.636283603,19.97938615481882,290,53.103448275862064
38,1,5,11980636.164378388,-3.805223433,162,53.086419753086425
35,5,6,10609308.474030327,-14.81587086,65,53.84615384615385
35,5,7,11888782.579286588,-4.542733109,41,53.65853658536586
63,5,7,11056517.197757585,-11.22514808,81,53.086419753086425
68,6,4,16148676.376171174,29.660753781515954,211,53.08056872037915
64,6,3,19157390.37817628,53.818283248675826,260,53.07692307692308
73,6,4,18643626.795134164,49.69317900539372,228,53.07017543859649
35,6,6,12072340.447048735,-3.068912534,63,55.55555555555556
35,6,7,13192105.3692943,5.921890209644505,39,56.41025641025641
33,5,2,10051600.769478591,-19.2938107,375,53.06666666666666
88,4,3,13911143.58821434,11.695183035083854,294,53.06122448979592
82,3,5,10008296.187066918,-19.64151133,213,53.051643192488264
75,6,5,15725980.01197458,26.26684533194734,164,53.04878048780488
78,6,5,16221271.158019016,30.243630911240665,164,53.04878048780488
36,1,7,14315757.484981198,14.943903959523242,47,61.702127659574465
87,5,4,16357896.61541691,31.34062235371551,230,53.04347826086957
89,5,4,16195818.798562044,30.039269139672893,230,53.04347826086957
99,5,4,13675453.81820546,9.802785631973036,230,53.04347826086957
72,3,4,10621132.003596878,-14.72093752,296,53.04054054054054
36,2,6,11158107.476095883,-10.40946066,77,54.54545454545454
36,2,7,12829475.42727839,3.0102663384205472,44,56.81818181818182
73,3,4,10669931.302170843,-14.3291188,296,53.04054054054054
66,5,2,17922457.020223465,43.90277151680561,330,53.03030303030303
86,1,7,10832720.782169867,-13.0220515,132,53.03030303030303
26,5,4,10700471.696801938,-14.08390423,149,53.02013422818792
36,3,6,10528023.311999789,-15.46852468,76,52.63157894736842
36,3,7,12535750.187365355,0.6518912540094148,43,55.81395348837209
100,5,6,13306403.636958413,6.839612454863222,149,53.02013422818792
12,3,3,10762395.16587422,-13.58670908,166,53.01204819277109
14,2,4,11460130.12755602,-7.984464103,83,53.01204819277109
61,3,7,10780150.375935882,-13.44414916,83,53.01204819277109
36,4,6,11441832.97344491,-8.131375388,70,54.285714285714285
36,4,7,11589852.630975647,-6.942897774,42,52.38095238095239
44,1,5,11604108.170215132,-6.828437374,183,53.00546448087432
7,3,2,12325709.38908381,-1.034565741,283,53.003533568904594
47,4,2,12691814.652564358,1.904962138882128,402,52.98507462686567
29,5,4,10790388.47440056,-13.36194555,168,52.976190476190474
36,5,6,11547514.203253454,-7.282840957,70,55.714285714285715
36,5,7,11546242.602892423,-7.293050875,42,52.38095238095239
54,4,5,11837187.329484707,-4.957001054,168,52.976190476190474
58,4,5,11304543.371159695,-9.233699375,168,52.976190476190474
61,5,2,15343847.004806403,23.198627689829294,336,52.976190476190474
62,4,2,12133805.224834528,-2.575400296,370,52.972972972972975
36,6,6,14160357.17306399,13.696165686013714,69,56.52173913043478
36,6,7,12805217.647842422,2.8154960740678283,40,55.00000000000001
67,3,4,10348371.429630583,-16.91098337,287,52.961672473867594
8,6,2,13221271.19926408,6.156068132989679,204,52.94117647058824
17,5,3,12697809.237198478,1.9530937841118243,204,52.94117647058824
27,5,4,11406253.902441299,-8.417046428,153,52.94117647058824
29,3,5,10534125.79426528,-15.41952671,102,52.94117647058824
37,1,7,14242245.709927484,14.353664119226087,49,61.224489795918366
31,3,5,10594609.47785893,-14.93389186,102,52.94117647058824
59,6,2,21983356.37001886,76.50849463986572,323,52.94117647058824
63,3,7,10878182.988649618,-12.65702692,85,52.94117647058824
80,4,3,13663692.830223927,9.708354451894946,306,52.94117647058824
86,3,7,10352118.817098945,-16.88089489,119,52.94117647058824
37,2,7,13684464.394436888,9.875133239848605,45,60
98,4,7,10948828.94165683,-12.0897973,119,52.94117647058824
58,5,2,12721683.70536492,2.1447863703327954,325,52.92307692307693
43,1,4,12257843.222071415,-1.579475934,291,52.92096219931272
18,5,3,12204281.972151294,-2.009529264,206,52.9126213592233
37,3,6,12093976.806827486,-2.895190141,79,54.43037974683544
37,3,7,12871981.835391045,3.351558267743257,44,56.81818181818182
79,6,4,17144167.246883973,37.65373683922976,206,52.9126213592233
46,1,5,10623727.73257373,-14.70009593,189,52.910052910052904
42,1,5,11678161.479515895,-6.233849453,172,52.90697674418605
99,6,5,11999009.801575802,-3.657698051,155,52.903225806451616
37,4,6,13379071.852196055,7.423079195058311,74,56.75675675675676
37,4,7,11938789.05652353,-4.141221717,43,53.48837209302325
63,5,2,18446366.755766325,48.10934112298086,346,52.89017341040463
45,5,2,12720188.966424804,2.132784830815414,329,52.88753799392097
32,3,5,10772421.86487909,-13.50620283,104,52.88461538461539
74,4,7,10591439.83392658,-14.95934153,104,52.88461538461539
37,5,6,13441470.553420682,7.924090079622897,72,56.94444444444444
37,5,7,11685702.907557143,-6.173297912,42,52.38095238095239
79,4,7,10258461.984481303,-17.63288318,104,52.88461538461539
44,1,4,12303552.43011459,-1.212468123,295,52.88135593220339
53,4,2,11638637.762138397,-6.551192799,382,52.879581151832454
100,5,5,16715028.819119519,34.208103852079226,191,52.879581151832454
37,6,6,19138398.876296014,53.66579691531466,69,59.42028985507246
37,6,7,13535307.140873497,8.677521653703522,41,56.09756097560976
39,1,4,12326546.735964365,-1.027842525,278,52.87769784172662
10,6,3,12858252.960322276,3.2413265528631747,87,52.87356321839081
56,6,3,16429870.883808805,31.918517264430097,261,52.87356321839081
61,2,7,10978418.768220136,-11.85221503,87,52.87356321839081
63,4,5,11525923.216074225,-7.456199046,174,52.87356321839081
38,1,7,14854867.02067305,19.272515614144936,51,62.745098039215684
67,5,2,18968169.80962901,52.2989957865152,331,52.87009063444109
97,2,5,10583060.26385554,-15.02662267,244,52.86885245901639
99,2,5,11806964.437723072,-5.199666325,244,52.86885245901639
11,2,3,11055429.3416367,-11.23388268,157,52.86624203821656
89,6,5,13306647.372790633,6.841569455610095,157,52.86624203821656
38,2,7,14052575.123593424,12.830763379785584,46,60.86956521739131
95,6,5,11625052.574636852,-6.660270819,157,52.86624203821656
84,5,4,16424198.55109901,31.872973040388498,227,52.863436123348016
43,6,2,15509302.556631712,24.527101371961052,297,52.861952861952865
86,4,3,14112158.802763272,13.309171923883877,297,52.861952861952865
10,1,3,11769735.184261424,-5.498586989,140,52.85714285714286
38,3,7,14262287.146755163,14.514580577356107,45,60
31,1,5,11262508.023429716,-9.571209072,123,52.84552845528455
77,5,4,20430135.354472253,64.0373915615827,246,52.84552845528455
83,5,4,15889504.575481053,27.579814746414595,229,52.838427947598255
86,5,4,17882535.954328526,43.58223778542579,229,52.838427947598255
38,4,6,12924426.194386078,3.772643870085158,76,56.57894736842105
38,4,7,14530333.713778904,16.666776777171606,43,60.46511627906976
88,5,4,16171998.073177122,29.848008064332433,229,52.838427947598255
58,4,2,14168448.060411748,13.76112893921381,388,52.83505154639175
77,4,3,16581642.817919271,33.13712261147138,318,52.83018867924528
89,3,4,12739174.628420752,2.285224274649217,284,52.816901408450704
38,5,6,12929495.025113773,3.8133424634332536,74,56.75675675675676
38,5,7,14551070.007391995,16.833272370858506,42,59.523809523809526
43,4,6,11447471.709040862,-8.086100922,89,52.80898876404494
63,2,7,11084214.302391283,-11.00276282,89,52.80898876404494
6,1,2,11927353.95498936,-4.233036294,250,52.800000000000004
19,2,4,11409531.14149561,-8.39073286,125,52.800000000000004
38,6,6,21470953.77010931,72.3943179856158,71,60.56338028169014
38,6,7,17261297.862849377,38.594200540600205,42,61.904761904761905
81,1,5,10559597.134837717,-15.21501253,250,52.800000000000004
41,1,4,12936256.114266763,3.8676285173202625,286,52.7972027972028
6,5,2,15877183.485988297,27.48088640617008,161,52.79503105590062
63,6,5,17174179.516087655,37.89471098206324,161,52.79503105590062
98,5,4,13569266.111758567,8.950184605145163,233,52.78969957081545
39,1,7,13909944.051009249,11.685551725707283,54,61.111111111111114
30,2,5,10884564.842215933,-12.60578581,108,52.77777777777778
36,6,5,13678401.76613831,9.826455259264957,108,52.77777777777778
85,3,5,10563869.888393933,-15.18070579,216,52.77777777777778
94,5,4,14304279.842113053,14.851747810545321,235,52.76595744680851
22,6,3,11084804.25129339,-10.99802601,199,52.76381909547738
39,2,7,12941045.051057708,3.906079789713226,49,59.183673469387756
58,6,4,15246743.272877252,22.418963599494898,199,52.76381909547738
32,5,2,8587151.08730457,-31.05215208,362,52.762430939226526
34,6,2,16125941.926135987,29.47821461485582,326,52.760736196319016
76,6,5,15819081.354214504,27.014373484205823,163,52.760736196319016
77,6,5,15413089.344850538,23.754587435048194,163,52.760736196319016
39,3,7,12001909.51491133,-3.634415709,48,56.25
50,1,6,9596985.611124294,-22.94400114,127,52.75590551181102
62,1,7,10699813.261066522,-14.08919094,91,52.74725274725275
95,5,4,14359635.416691413,15.29620810925005,237,52.742616033755276
28,6,4,11231508.935443567,-9.820106568,146,52.73972602739726
39,4,6,13131123.898240183,5.432258532137486,78,55.12820512820513
39,4,7,12101624.133204168,-2.833788322,45,57.77777777777777
45,4,5,10409573.972856311,-16.41957666,146,52.73972602739726
82,4,6,11881304.450170813,-4.602776411,146,52.73972602739726
59,6,4,15546128.206451034,24.822781426650433,201,52.736318407960205
9,1,2,11838459.782225713,-4.946784292,531,52.730696798493405
39,5,6,13638851.55684179,9.508899205124795,76,53.94736842105263
39,5,7,11835125.443088342,-4.973556327,44,56.81818181818182
82,4,7,10343423.420064608,-16.95071187,110,52.72727272727272
92,3,6,12572670.66000062,0.9483326588865476,165,52.72727272727272
13,3,3,10269406.199266043,-17.54501003,184,52.71739130434783
53,5,4,11575510.356228646,-7.05805459,222,52.702702702702695
39,6,6,22654990.778336547,81.90117337213476,74,59.45945945945946
39,6,7,13683240.873614928,9.865309361510384,43,60.46511627906976
75,3,4,11757873.39245873,-5.593827542,296,52.702702702702695
84,4,6,12054973.889075661,-3.208351888,148,52.702702702702695
85,4,6,11875884.421711462,-4.646294837,148,52.702702702702695
52,4,5,10972349.352994816,-11.9009475,167,52.69461077844312
72,5,5,13304134.622803176,6.821394114309745,167,52.69461077844312
40,1,7,13582046.53425096,9.052801016261993,53,60.37735849056604
41,2,6,10743956.436483448,-13.7347571,93,52.68817204301075
74,6,7,10782182.958403423,-13.42782918,93,52.68817204301075
75,6,7,10893485.466446113,-12.53416045,93,52.68817204301075
46,5,2,11460871.590946328,-7.978510755,317,52.6813880126183
70,5,2,19541446.748005986,56.9019439306245,336,52.67857142857143
40,2,7,12584705.323759161,1.0449612331480274,48,58.333333333333336
91,5,4,14857052.770468282,19.29006540952295,243,52.674897119341566
49,6,5,12887193.416633792,3.473694908802818,131,52.67175572519084
84,1,7,10723365.806422433,-13.90008313,131,52.67175572519084
36,4,2,11356786.382305613,-8.814230432,412,52.66990291262136
46,4,5,11349527.484982457,-8.872513481,150,52.666666666666664
40,3,7,11439079.889229689,-8.153480418,46,54.347826086956516
81,4,3,13472842.31009298,8.175979802521969,300,52.666666666666664
100,4,3,13008740.70548696,4.449620905812495,300,52.666666666666664
86,3,2,13495949.622217001,8.361512748880742,469,52.66524520255863
56,6,2,21778483.46782256,74.8635316528449,338,52.662721893491124
71,5,3,16019120.872636955,28.620528325665102,264,52.65151515151515
40,4,7,11694265.684055489,-6.104545772,44,56.81818181818182
68,5,2,18778713.800127693,50.77781792474156,340,52.64705882352941
92,3,3,18182965.70782201,45.99444466783258,359,52.64623955431755
11,1,3,11795290.996905256,-5.293394573,171,52.63157894736842
19,6,3,12357928.52482897,-0.775872252,190,52.63157894736842
40,5,6,13895186.056192368,11.567057015200604,79,55.69620253164557
40,5,7,11383352.647930067,-8.600924899,43,55.81395348837209
27,1,5,12254660.065927787,-1.605034093,114,52.63157894736842
45,4,6,10862299.189777007,-12.78456092,95,52.63157894736842
46,1,4,11049842.13490892,-11.27874341,304,52.63157894736842
71,6,7,8867281.530386023,-28.80293218,95,52.63157894736842
40,6,6,19637704.81814713,57.6748180437296,76,57.89473684210527
40,6,7,13108858.101577815,5.253482271375421,43,58.139534883720934
73,6,2,19097528.320836492,53.33763955399863,304,52.63157894736842
85,1,7,10490061.102434725,-15.77333039,133,52.63157894736842
88,4,6,12150923.263163146,-2.437956354,152,52.63157894736842
88,3,3,14152949.102255885,13.636684894977297,363,52.61707988980716
75,6,2,19113470.79884221,53.465644702359704,306,52.614379084967325
41,1,7,13535591.09283256,8.679801557281507,57,59.64912280701754
83,1,5,10307263.396092974,-17.24104749,249,52.610441767068274
97,3,6,9747390.53986331,-21.73637174,173,52.601156069364166
58,6,2,24119995.03357128,93.66396752331099,327,52.59938837920489
48,4,5,11540663.892106565,-7.337843391,154,52.5974025974026
80,3,4,11143459.003475517,-10.527076,289,52.595155709342556
41,2,7,12560051.015086534,0.8470071611243875,52,57.692307692307686
28,1,5,11158611.226780169,-10.40541595,116,52.58620689655172
89,4,7,10915106.179097025,-12.36056369,116,52.58620689655172
93,4,7,10970092.946777036,-11.91906461,116,52.58620689655172
94,4,7,11220061.17851554,-9.912022757,116,52.58620689655172
95,4,7,11237803.037636375,-9.76957004,116,52.58620689655172
41,3,7,12726388.03580302,2.1825583224378864,49,57.14285714285714
96,4,7,11007290.00772256,-11.62040243,116,52.58620689655172
78,3,4,11753362.606957547,-5.630045486,291,52.57731958762887
81,3,4,10554938.085076893,-15.25242092,291,52.57731958762887
62,4,5,10317117.228677474,-17.16192922,175,52.57142857142857
98,6,5,11982869.723401913,-3.787289769,156,52.56410256410257
41,4,7,13202228.988552036,6.003174648899967,47,59.57446808510638
35,5,2,11239917.135186916,-9.752595554,371,52.56064690026954
86,3,5,10542911.507665765,-15.34898457,215,52.55813953488372
68,4,6,12155811.93958901,-2.398704253,137,52.55474452554745
10,1,2,11397961.020356677,-8.483631535,590,52.54237288135594
18,3,4,11771066.707643522,-5.487895938,118,52.54237288135594
41,5,7,13848566.537628435,11.192740150020834,46,60.86956521739131
41,6,4,12808244.873014916,2.8398022331974455,177,52.54237288135594
85,3,7,10311117.843721505,-17.2100994,118,52.54237288135594
90,4,7,10937751.68976686,-12.17873863,118,52.54237288135594
91,4,7,10990885.706201894,-11.75211564,118,52.54237288135594
41,6,6,18427990.362709697,47.96179361382254,77,58.44155844155844
41,6,7,16274886.565430682,30.674119081129174,47,61.702127659574465
99,4,3,13218260.37648634,6.1318936717663295,295,52.54237288135594
79,3,5,8950251.888058554,-28.1367476,217,52.53456221198156
21,1,4,12086822.730683176,-2.952631561,158,52.53164556962025
49,4,5,11473506.454019753,-7.877063068,158,52.53164556962025
43,2,6,10629147.925546134,-14.65657618,99,52.52525252525253
42,1,7,13954606.059121123,12.044151372036609,60,60
47,4,6,10223433.12956654,-17.91413643,99,52.52525252525253
70,4,7,9642581.563360417,-22.57790268,99,52.52525252525253
86,3,4,11353280.231291562,-8.842381977,297,52.52525252525253
91,2,5,10640993.532704588,-14.56146558,238,52.52100840336135
85,3,3,12726818.952746717,2.1860182354632944,377,52.51989389920424
42,2,7,12172383.448252965,-2.265648499,55,56.36363636363636
42,4,5,10293291.184554804,-17.353233,139,52.51798561151079
98,3,4,10579791.017988425,-15.05287206,278,52.51798561151079
61,6,3,18846443.844830744,51.32163516680431,259,52.509652509652504
97,4,3,14397881.255395856,15.603291127071978,299,52.508361204013376
27,6,4,12682371.570853774,1.8291418633317718,141,52.4822695035461
42,3,7,12495907.541818278,0.3319871743223198,51,56.86274509803921
40,1,4,12516577.395510199,0.49794930941115984,282,52.4822695035461
9,3,3,12138719.291508416,-2.535944333,101,52.475247524752476
35,6,4,11612924.444158291,-6.757649855,162,52.46913580246913
